0-0,2021-12-02 22:38:11.334620,division_zero.csv,5342÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.334994,division_zero.csv,9464÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.335371,division_zero.csv,8305÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.335745,division_zero.csv,1391÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.336121,division_zero.csv,4052÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.336499,division_zero.csv,9662÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.336877,division_zero.csv,2574÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.337251,division_zero.csv,1389÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.337626,division_zero.csv,7979÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.338001,division_zero.csv,1350÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.338377,division_zero.csv,1432÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.338755,division_zero.csv,2321÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.339132,division_zero.csv,7268÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.339521,division_zero.csv,2703÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.339903,division_zero.csv,6179÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.340279,division_zero.csv,1671÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.340655,division_zero.csv,9055÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.341035,division_zero.csv,5479÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.341411,division_zero.csv,9228÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.341787,division_zero.csv,9820÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.342167,division_zero.csv,3887÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.342543,division_zero.csv,4134÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.342920,division_zero.csv,6656÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.343299,division_zero.csv,3635÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.343675,division_zero.csv,2089÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.344055,division_zero.csv,7311÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.344431,division_zero.csv,5561÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.344803,division_zero.csv,3493÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.345177,division_zero.csv,324÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.345554,division_zero.csv,5636÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.345929,division_zero.csv,9479÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.346306,division_zero.csv,6460÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.346682,division_zero.csv,7304÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.347059,division_zero.csv,9217÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.347437,division_zero.csv,5716÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.347812,division_zero.csv,6123÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.348187,division_zero.csv,1868÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.348565,division_zero.csv,8811÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.348949,division_zero.csv,6143÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.349328,division_zero.csv,3615÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.349701,division_zero.csv,3142÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.350078,division_zero.csv,411÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.350453,division_zero.csv,2665÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.350841,division_zero.csv,4892÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.351218,division_zero.csv,5209÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.351600,division_zero.csv,5229÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.351977,division_zero.csv,3291÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.352353,division_zero.csv,4181÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.352729,division_zero.csv,1498÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.353104,division_zero.csv,6223÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.353506,division_zero.csv,2882÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.353881,division_zero.csv,2814÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.354250,division_zero.csv,4645÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.354624,division_zero.csv,8239÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.354995,division_zero.csv,5147÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.355364,division_zero.csv,629÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.355735,division_zero.csv,2480÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.356106,division_zero.csv,2070÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.356476,division_zero.csv,6955÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.356848,division_zero.csv,5647÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.357218,division_zero.csv,2051÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.357590,division_zero.csv,4847÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.357957,division_zero.csv,3509÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.358327,division_zero.csv,8417÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.358699,division_zero.csv,1644÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.359072,division_zero.csv,3216÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.359440,division_zero.csv,2360÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.359812,division_zero.csv,4211÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.360187,division_zero.csv,7024÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.360557,division_zero.csv,6872÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.360925,division_zero.csv,6684÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.361297,division_zero.csv,4684÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.361664,division_zero.csv,316÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.362036,division_zero.csv,6110÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.362408,division_zero.csv,7761÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.362775,division_zero.csv,351÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.363147,division_zero.csv,5149÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.363517,division_zero.csv,4764÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.363890,division_zero.csv,4799÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.364260,division_zero.csv,264÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.364630,division_zero.csv,6162÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.365001,division_zero.csv,9007÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.365369,division_zero.csv,77÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.365744,division_zero.csv,7637÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.366127,division_zero.csv,583÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.366498,division_zero.csv,4087÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.366869,division_zero.csv,6935÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.367238,division_zero.csv,9795÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.367608,division_zero.csv,1222÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.367979,division_zero.csv,4275÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.368350,division_zero.csv,6769÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.368723,division_zero.csv,1531÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.369092,division_zero.csv,8470÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.369461,division_zero.csv,4536÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.369831,division_zero.csv,4263÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.370202,division_zero.csv,2280÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.370569,division_zero.csv,1141÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.370937,division_zero.csv,7197÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.371309,division_zero.csv,8423÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.371676,division_zero.csv,7647÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.372046,division_zero.csv,4297÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.372417,division_zero.csv,7496÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.372787,division_zero.csv,3207÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.373155,division_zero.csv,7141÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.373530,division_zero.csv,7078÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.373908,division_zero.csv,2547÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.374283,division_zero.csv,3220÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.374672,division_zero.csv,5655÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.375045,division_zero.csv,3480÷0=#DIV/0!,False
